organization_name,person_name,end_date,source_url,organization_id,role,start_date
African National Congress (ANC),Nomvula Frieda Mathibela,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/758,za.org.pa.www/core_organisation/77,Member,
Portfolio Committee On Energy,Nomvula Frieda Mathibela,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/758,za.org.pa.www/core_organisation/100,Member,
Energy Portfolio Committee,Nomvula Frieda Mathibela,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/758,za.org.pa.www/core_organisation/176,Member,
United Christian Democratic Party (UCDP),Nomvula Lawrene Liwani,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8734,za.org.pa.www/core_organisation/84,Member,
Kingdom Governance Movement (KGM),Nomvula Naicious Masina,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7543,za.org.pa.www/core_organisation/788,Member,
African People's Convention (APC),Nomvuselelo Cecilia Zikhali,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4984,za.org.pa.www/core_organisation/76,Member,
African National Congress (ANC),Nomvuyiseko Vinolia Gungubele,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4620,za.org.pa.www/core_organisation/77,Member,
African National Congress (ANC),Nomvuzo Mlombile-Cingo,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1539,za.org.pa.www/core_organisation/77,Member,
African National Congress (ANC),Esther Nomxolisi Mtitshana,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1540,za.org.pa.www/core_organisation/77,Member,
United Congress (UNICO),Nomzamo Pikoko,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8981,za.org.pa.www/core_organisation/807,Member,
African National Congress (ANC),Nomzamo Winfred Madikizela-Mandela,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/713,za.org.pa.www/core_organisation/77,Member,
Basic Education,Nomzamo Winfred Madikizela-Mandela,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/713,za.org.pa.www/core_organisation/165,Member,
African Independent Congress,Nonbulelo Shirley Xatasi,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4167,za.org.pa.www/core_organisation/709,Member,
African National Congress (ANC),Nonceba Kontsiwe,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4357,za.org.pa.www/core_organisation/77,Member,
Economic Freedom Fighters (EFF),Nonceba Moda Mzozana,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6778,za.org.pa.www/core_organisation/810,Member,
African National Congress (ANC),Noncedo Nizmah September-Caba,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4377,za.org.pa.www/core_organisation/77,Member,
National Freedom Party (NFP),Nondleko Tshabeni,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7643,za.org.pa.www/core_organisation/792,Member,
National Freedom Party (NFP),Nondumiso Nomonde Buthelezi,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7787,za.org.pa.www/core_organisation/792,Member,
United Democratic Movement (UDM),Nondumiso Sybel Madikizela,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/9219,za.org.pa.www/core_organisation/74,Member,
African Christian Democratic Party (ACDP),Nongcebo Andile Cele,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/3964,za.org.pa.www/core_organisation/81,Member,
Inkatha Freedom Party (IFP),Nongoloza Amos Masina,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7419,za.org.pa.www/core_organisation/82,Member,
Pan Africanist Congress of Azania (PAC),Nonhlanhla Beryl Kunene,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8263,za.org.pa.www/core_organisation/79,Member,
United Christian Democratic Party (UCDP),Nonhlanhla Dlamini,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8856,za.org.pa.www/core_organisation/84,Member,
National Freedom Party (NFP),Nonhlanhla Eunice Ndlangisa,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7758,za.org.pa.www/core_organisation/792,Member,
Pan Africanist Congress of Azania (PAC),Nonhlanhla Gleinrose Nldovu,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8053,za.org.pa.www/core_organisation/79,Member,
National Freedom Party (NFP),Nonhlanhla Makhubu,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7824,za.org.pa.www/core_organisation/792,Member,
African National Congress (ANC),Nonhlanhla Mildred Khoza,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4461,za.org.pa.www/core_organisation/77,Member,
African People's Convention (APC),Nonhlanhla Mpanza,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4931,za.org.pa.www/core_organisation/76,Member,
Economic Freedom Fighters (EFF),Nonhlanhla Pretty Radebe,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6929,za.org.pa.www/core_organisation/810,Member,
Democratic Alliance (DA),Nonhlanhla Sifumba,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6293,za.org.pa.www/core_organisation/78,Member,
National Freedom Party (NFP),Nonhlanhla Vincentia Ngema,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7673,za.org.pa.www/core_organisation/792,Member,
African People's Convention (APC),Nonhlanhla Yvonne Meyiwa,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4922,za.org.pa.www/core_organisation/76,Member,
African People's Convention (APC),Nonhle Maureen Ngcobo,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4930,za.org.pa.www/core_organisation/76,Member,
Independent Civic Organisation of South Africa (ICOSA),Nonhlupheko Selina Dial,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7269,za.org.pa.www/core_organisation/785,Member,
Congress of the People (COPE),Nonkawulezo Olga Speelman,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5901,za.org.pa.www/core_organisation/75,Member,
Sibanye Civic Association (SCA),Nonkoleko Mantshi,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8503,za.org.pa.www/core_organisation/798,Member,
African National Congress (ANC),Nonkosazana Elizabeth Bushwana,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4351,za.org.pa.www/core_organisation/77,Member,
African National Congress (ANC),Nonkosi Queenie Mvana,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1541,za.org.pa.www/core_organisation/77,Member,
United Democratic Movement (UDM),Nonkqubela Jonas,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/9180,za.org.pa.www/core_organisation/74,Member,
Kwa-Zulu Natal Transport Alliance (KZNTA),Nonkululeko Cherron Nkosi,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7560,za.org.pa.www/core_organisation/789,Member,
Congress of the People (COPE),Nonkululeko Prudence Gcume,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/634,za.org.pa.www/core_organisation/75,Member,
Social Development,Nonkululeko Prudence Gcume,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/634,za.org.pa.www/core_organisation/238,Member,
African People's Convention (APC),Nonkululeko True-Love Mthiya,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4926,za.org.pa.www/core_organisation/76,Member,
African National Congress (ANC),Patrick Dumile Nono Maloyi,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1526,za.org.pa.www/core_organisation/77,Member,
United Democratic Movement (UDM),Nonqaba Xamle,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/9032,za.org.pa.www/core_organisation/74,Member,
Kingdom Governance Movement (KGM),Nontando Precious Latha,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7548,za.org.pa.www/core_organisation/788,Member,
African National Congress (ANC),Nontembeko Nothemba Boyce,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4469,za.org.pa.www/core_organisation/77,Member,
Democratic Alliance (DA),Nontethelelo Gentleness Zungu,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6514,za.org.pa.www/core_organisation/78,Member,
South African Political Party (SAPP),Nonthuthuzela Josephine Motaung,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8579,za.org.pa.www/core_organisation/801,Member,
African People's Convention (APC),Nontombizakhe Eunice Mahashana,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5200,za.org.pa.www/core_organisation/76,Member,
Economic Freedom Fighters (EFF),Nontsikelelo Sithunzi,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6884,za.org.pa.www/core_organisation/810,Member,
Azanian People's Organisation (AZAPO),Nontsikelelo Yvonne Mate,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5650,za.org.pa.www/core_organisation/80,Member,
African Independent Congress,Nontsikelelo Zenzile,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4125,za.org.pa.www/core_organisation/709,Member,
National Freedom Party (NFP),Nontuthuzelo Mniki,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7816,za.org.pa.www/core_organisation/792,Member,
African Independent Congress,Nontutuzelo Elizabeth Mxakaza,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4086,za.org.pa.www/core_organisation/709,Member,
African National Congress (ANC),Nontutuzelo Mabandla,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4221,za.org.pa.www/core_organisation/77,Member,
Congress of the People (COPE),Nontyilelo Whittington,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6066,za.org.pa.www/core_organisation/75,Member,
Workers and Socialist Party (WASP),Nonzaliseko Faith Rawe,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/9457,za.org.pa.www/core_organisation/808,Member,
United Christian Democratic Party (UCDP),Nonzuzo Nicholate Mzola,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8920,za.org.pa.www/core_organisation/84,Member,
National Freedom Party (NFP),Nonzwakazi Eunice Gusha,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7727,za.org.pa.www/core_organisation/792,Member,
Peoples Alliance (PAL),Nonzwakazi Nobhanda-Bhatyi,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8486,za.org.pa.www/core_organisation/797,Member,
African People's Convention (APC),Nophelo Makonco,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5223,za.org.pa.www/core_organisation/76,Member,
African People's Convention (APC),Nopinkie Mnyaka,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5041,za.org.pa.www/core_organisation/76,Member,
African People's Convention (APC),Nopumzile Qongqo,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4654,za.org.pa.www/core_organisation/76,Member,
Congress of the People (COPE),Nora Condo Moraope,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6167,za.org.pa.www/core_organisation/75,Member,
African National Congress (ANC),Norah Mahlangu,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4532,za.org.pa.www/core_organisation/77,Member,
Pan Africanist Congress of Azania (PAC),Norman Negoma,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8023,za.org.pa.www/core_organisation/79,Member,
African People's Convention (APC),Nosakele Valiko,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4806,za.org.pa.www/core_organisation/76,Member,
African Independent Congress,Nosakumzi Rosebella Mphithi,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4117,za.org.pa.www/core_organisation/709,Member,
African People's Convention (APC),Nosibulele Mokota,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5017,za.org.pa.www/core_organisation/76,Member,
Pan Africanist Congress of Azania (PAC),Nosicelo Ntlonze,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8357,za.org.pa.www/core_organisation/79,Member,
African Independent Congress,Nosikhumbuzo Daniel,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4172,za.org.pa.www/core_organisation/709,Member,
United Democratic Movement (UDM),Nosikhumbuzo Dayimani,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/9177,za.org.pa.www/core_organisation/74,Member,
African National Congress (ANC),Nosilivere Winifred Magadla,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1039,za.org.pa.www/core_organisation/77,Member,
Joint Committee on Ethics and Members' Interests,Nosilivere Winifred Magadla,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1039,za.org.pa.www/core_organisation/89,Member,
NCOP Land and Environmental Affairs,Nosilivere Winifred Magadla,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1039,za.org.pa.www/core_organisation/204,Member,
"NCOP Women, Children and People with Disabilities",Nosilivere Winifred Magadla,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1039,za.org.pa.www/core_organisation/211,Member,
Ethics and Members' Interest,Nosilivere Winifred Magadla,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1039,za.org.pa.www/core_organisation/177,Member,
NCOP Education and Recreation,Nosilivere Winifred Magadla,2014-01-19,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1039,za.org.pa.www/core_organisation/201,Member,
Economic Freedom Fighters (EFF),Nosiphiwo Dwenga,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6772,za.org.pa.www/core_organisation/810,Member,
African People's Convention (APC),Nosiphiwo Mphambani,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5031,za.org.pa.www/core_organisation/76,Member,
African People's Convention (APC),Nosiphiwo Tomsana,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5005,za.org.pa.www/core_organisation/76,Member,
Azanian People's Organisation (AZAPO),Nosiphiwo Tryphina Motsau,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5517,za.org.pa.www/core_organisation/80,Member,
Congress of the People (COPE),Nosipho Cynthia Maxebengula,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5907,za.org.pa.www/core_organisation/75,Member,
NCOP Land and Environmental Affairs,Nosipho Dorothy Ntwanambi,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1059,za.org.pa.www/core_organisation/204,Member,
NCOP Trade and International Relations,Nosipho Dorothy Ntwanambi,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1059,za.org.pa.www/core_organisation/210,Member,
"NCOP Women, Children and People with Disabilities",Nosipho Dorothy Ntwanambi,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1059,za.org.pa.www/core_organisation/211,Member,
Joint Committe on Delegated Legislation,Nosipho Dorothy Ntwanambi,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1059,za.org.pa.www/core_organisation/187,Member,
Ad Hoc Committee on Protection of State Information Bill (NCOP),Nosipho Dorothy Ntwanambi,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1059,za.org.pa.www/core_organisation/150,Member,
