person_name,nature,number,source_url,company_name,report,nominal_value
Stella Tembisa Ndabeni,Ordinary,67,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/839,MTN,2011 2012 MI Full List,
Stella Tembisa Ndabeni,Ordinary,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/839,Sisonke Investments,2011 2012 MI Full List,
Stella Tembisa Ndabeni,Ordinary,100,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/839,Vodacom,2011 2012 MI Full List,
Stella Tembisa Ndabeni,,5%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/839,Phoebus Apollo,2011 2012 MI Full List,
Steven Nicholas Swart,,400,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/964,Old Mutual,2010Disclosure,"R5,600"
Steven Nicholas Swart,,270,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/964,Sanlam,2010Disclosure,"R6,750"
Steven Nicholas Swart,,Various Unit Trust - Momentum RA,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/964,Momentum,2010Disclosure,"R120,000.00"
Steven Nicholas Swart,"""",270,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/964,Sanlam,Ethics Full Report 2012,R9 709.00
Steven Nicholas Swart,Ordinary,350,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/964,Old Mutual,Ethics Full Report 2012,R7 000.00
Steven Nicholas Swart,Momentum RA,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/964,Momentum,Ethics Full Report 2012,R148 000
Steven Nicholas Swart,Ordinary,350,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/964,Old Mutual,Ethics Full Report 2013,R10 500
Steven Nicholas Swart,Momentum RA,Various Unit Trusts,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/964,Momentum,Ethics Full Report 2013,R175 000
Steven Nicholas Swart,,400,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/964,Old Mutual,2011 2012 MI Full List,R5 600
Steven Nicholas Swart,,270,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/964,Sanlam,2011 2012 MI Full List,R7 371
Steven Nicholas Swart,,"Momentum, RA",http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/964,Momentum,2011 2012 MI Full List,R134 000
Stevens Mokgalapa,Ordinary,10,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/803,Sasol Inzalo,2010Disclosure,-
Stevens Mokgalapa,Ordinary,2500,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/803,MTN Asonge,2010Disclosure,-
Stevens Mokgalapa,Ordinary,10,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/803,Sasol Inzalo,Ethics Full Report 2012,
Stevens Mokgalapa,Ordinary,2 500,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/803,MTN Asonge,Ethics Full Report 2012,
Stevens Mokgalapa,Ordinary,10,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/803,Sasol Inzalo,Ethics Full Report 2013,
Stevens Mokgalapa,Ordinary,10,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/803,Sasol Inzalo,2011 2012 MI Full List,
Stevens Mokgalapa,Ordinary,2 500,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/803,MTN Asonge,2011 2012 MI Full List,
Stuart Brian Farrow,Demutulised Free Shares,500,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/623,Old Mutual - RSA,2010Disclosure,+- R13
Stuart Brian Farrow,Demutulised Free Shares,300,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/623,Sanlam,2010Disclosure,+- R24.00
Stuart Brian Farrow,Demutulised Free Shares,200,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/623,Old Mutual - PLC,2010Disclosure,+- R13.00
Stuart Brian Farrow,Shares,300,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/623,Sanlam,Ethics Full Report 2012,+-R34.40ps
Stuart Brian Farrow,Demutualised,500,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/623,Old Mutual,Ethics Full Report 2012,+-R19.50ps
Stuart Brian Farrow,Free,200,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/623,Old Mutual,Ethics Full Report 2012,+-R19.50ps
Stuart Brian Farrow,Demutualised Free Shares,500,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/623,Old Mutual - RSA,Ethics Full Report 2013,+-R30
Stuart Brian Farrow,Demutualised Free Shares,300,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/623,Sanlam,Ethics Full Report 2013,+-R46
Stuart Brian Farrow,Demutualised Free Shares,200,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/623,Old Mutual - PLC,Ethics Full Report 2013,+-R30
Stuart Brian Farrow,Demutualised Free Shares,500,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/623,Old Mutual RSA,2011 2012 MI Full List,R14.98
Stuart Brian Farrow,Demutualised Free Shares,200,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/623,Old Mutual PLC,2011 2012 MI Full List,R14.98
Stuart Brian Farrow,Demutualised Free Shares,300,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/623,Sanlam,2011 2012 MI Full List,R27.05
Susan Comber Van der Merwe,Unit Trust,"+-36,000",http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/994,Investec Money Markets,2010Disclosure,"R475,000"
Susan Comber Van der Merwe,Unit Trust,"225,000 and 21,000",http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/994,Nedbank Bond Fund and Nedbank Rainmaker,2010Disclosure,"R1,835,000"
Susan Comber Van der Merwe,Unit Trust,"46,000",http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/994,NIB Mining and Resources,2010Disclosure,"R530,000"
Susan Comber Van der Merwe,Bond Fund Unit Trust,56 441.05,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/994,Nedbank Bond Fund,Ethics Full Report 2012,R88 877.72
Susan Comber Van der Merwe,Unit Trusts,"25,219.99",http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/994,Nedbank Rainmaker,Ethics Full Report 2012,R1 988 467.59
Susan Comber Van der Merwe,Unit Trusts,"46,230.58",http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/994,NIB Mining and Resources,Ethics Full Report 2012,"R595,255.70"
Susan Comber Van der Merwe,Unit Trusts,"54,647.23",http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/994,Investec Money Market,Ethics Full Report 2012,R54 647.23
Susan Comber Van der Merwe,Unit Trusts,"57,447.35",http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/994,Nedbank Bond Fund,Ethics Full Report 2013,R95 587.43
Susan Comber Van der Merwe,Unit Trusts,"25,329.44",http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/994,Nedbank Rainmaker,Ethics Full Report 2013,R2 310 214.20
Susan Comber Van der Merwe,Unit Trusts,"30,782.51",http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/994,NIB Mining,Ethics Full Report 2013,R400 963.74
Susan Comber Van der Merwe,Unit Trusts,"56,957.06",http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/994,Investec Money Market,Ethics Full Report 2013,R56 951.06
Susan Comber Van der Merwe,Unit Trust,"51,146.70",http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/994,Investec Money Market,2011 2012 MI Full List,R51 146.70
Susan Comber Van der Merwe,Unit Trust,"292,549.51",http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/994,Nedbank Bond Fund,2011 2012 MI Full List,"R459,861.92"
Susan Comber Van der Merwe,Unit Trust,"24,134.65",http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/994,Nedbank Rianmaker,2011 2012 MI Full List,"R1,809,011.98"
Susan Comber Van der Merwe,Unit Trust,"46,230.58",http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/994,NIB Mining,2011 2012 MI Full List,"R649,225.28"
Sussana Rebecca Tsebe,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/976,Phuthuma Nathi,2010Disclosure,
Sussana Rebecca Tsebe,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/976,Asonge,2010Disclosure,
Sussana Rebecca Tsebe,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/976,Sasol,2010Disclosure,
Sussana Rebecca Tsebe,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/976,MTN,Ethics Full Report 2012,
Sussana Rebecca Tsebe,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/976,Asonge,Ethics Full Report 2012,
Sussana Rebecca Tsebe,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/976,Multichoice,Ethics Full Report 2012,
Sussana Rebecca Tsebe,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/976,MTN,Ethics Full Report 2013,
Sussana Rebecca Tsebe,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/976,Asonge,Ethics Full Report 2013,
Sussana Rebecca Tsebe,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/976,Multichoice,Ethics Full Report 2013,
Sussana Rebecca Tsebe,Shares,03,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/976,Phuthuma Nathi,2011 2012 MI Full List,
Sussana Rebecca Tsebe,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/976,Asonge,2011 2012 MI Full List,
Sussana Rebecca Tsebe,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/976,Sasol,2011 2012 MI Full List,
Thabadiawa Alfred Mufamadi,Property,100%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/832,Mashau Investments,Ethics Full Report 2012,
Thabadiawa Alfred Mufamadi,Property,50%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/832,Manaka Properties,Ethics Full Report 2012,
Thabadiawa Alfred Mufamadi,Game Farm,100%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/832,Greenmile Invest. 63CC,Ethics Full Report 2012,
Thabadiawa Alfred Mufamadi,Autobody Repair,50%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/832,Lifewise CC,Ethics Full Report 2012,
Thabadiawa Alfred Mufamadi,Investments,55%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/832,Blue Beacon Inv. 155 (Pty) Ltd,Ethics Full Report 2012,
Thabadiawa Alfred Mufamadi,SAAB-Defence,10%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/832,Imbani Amandaba (Pty),Ethics Full Report 2012,
Thabadiawa Alfred Mufamadi,Mining Supply,18%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/832,Lehotsa Holding,Ethics Full Report 2012,
Thabadiawa Alfred Mufamadi,Mineral Rights,30%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/832,Vibrant Veterans Mineral,Ethics Full Report 2012,
Thabadiawa Alfred Mufamadi,natural Gas,30%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/832,Tshipise Energy,Ethics Full Report 2012,
Thabadiawa Alfred Mufamadi,Mineral Rights,30%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/832,Vibrant Coal [Veterans],Ethics Full Report 2012,
Thabadiawa Alfred Mufamadi,Mineral Rights,30%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/832,Vibrant Veterans Diamond,Ethics Full Report 2012,
Thabadiawa Alfred Mufamadi,Mineral Rights,30%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/832,Vibrant Veterans Base,Ethics Full Report 2012,
Thabadiawa Alfred Mufamadi,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/832,Mashau Investments,Ethics Full Report 2012,
Thabadiawa Alfred Mufamadi,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/832,Vibrant Veterans Base Metals,Ethics Full Report 2012,
Thabadiawa Alfred Mufamadi,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/832,Vibrant Veterans Coal,Ethics Full Report 2012,
Thabadiawa Alfred Mufamadi,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/832,Vibrant Veterans Diamonds,Ethics Full Report 2012,
Thabadiawa Alfred Mufamadi,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/832,Vibrant Veterans energy Resources,Ethics Full Report 2012,
