report,company_type,person_name,company_name,source_url
Ethics Full Report 2012,"Cleaning, Construction, Labour Solution",Mzameni Richard Mdakane,Midway Two Holdings [Group of Companies],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777
Ethics Full Report 2012,Dormant Co.,Mzameni Richard Mdakane,Mudenga Resources,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777
Ethics Full Report 2012,Dormant Co.,Mzameni Richard Mdakane,MRK,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777
Ethics Full Report 2012,[Closed down],Mzameni Richard Mdakane,Sesikhona,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777
Ethics Full Report 2013,[Dormant],Mzameni Richard Mdakane,MRK,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777
Ethics Full Report 2013,Closed down,Mzameni Richard Mdakane,Sesikhona,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777
Ethics Full Report 2013,"Cleaning, construction, labour solutions",Mzameni Richard Mdakane,Midway Two Holdings [Resigned],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777
Ethics Full Report 2013,[Dormant],Mzameni Richard Mdakane,Mndengu Resources,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777
2011 2012 MI Full List,Education [Dormant],Mzameni Richard Mdakane,Services,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777
2011 2012 MI Full List,Mining [Dormant],Mzameni Richard Mdakane,Mudenga,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777
2011 2012 MI Full List,Meterings [Dormant],Mzameni Richard Mdakane,Sesikhona System,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777
2011 2012 MI Full List,Electrical [Dormant],Mzameni Richard Mdakane,Onga,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777
2011 2012 MI Full List,Construction [Dormant],Mzameni Richard Mdakane,MRK,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777
2011 2012 MI Full List,"Communication, Construction, Cleaning services, Power brokering",Mzameni Richard Mdakane,of the Board],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777
2010Disclosure,Development,Mzunani Roseberry Sonto,Colossus Cape Developments (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/949
2010Disclosure,Property Management,Mzunani Roseberry Sonto,Richacres Investments Five (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/949
Ethics Full Report 2012,Development,Mzunani Roseberry Sonto,Colossus Cape Development (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/949
Ethics Full Report 2012,Property Management,Mzunani Roseberry Sonto,Rich Acres Investments Five (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/949
Ethics Full Report 2013,,Mzunani Roseberry Sonto,Colossus Cape Development (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/949
Ethics Full Report 2013,,Mzunani Roseberry Sonto,Rich Acres Investment Five (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/949
2011 2012 MI Full List,Development,Mzunani Roseberry Sonto,Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/949
2011 2012 MI Full List,Property Management,Mzunani Roseberry Sonto,Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/949
2010Disclosure,Investment Co. [NEHAWU],N A Mayende-Sibiya,Tshedza Trust - Chairperson,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/766
2010Disclosure,Cooperative [NEHAWU],N A Mayende-Sibiya,NESACCO,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/766
2010Disclosure,School Alumni [Community-Mfundisweni,N A Mayende-Sibiya,Mfundisweni Alumni - Chairperson,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/766
2010Disclosure,Investment - Movable property,Narend Singh,Cranes Crest Investments 121 (CC),http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933
Ethics Full Report 2012,Investment - Movable Property,Narend Singh,Cranes Crest Investments 121CC,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933
Ethics Full Report 2013,Investment - Movable property,Narend Singh,Crane Crest Investments 121 CC,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933
Ethics Full Report 2013,Property,Narend Singh,N M Singh Partnership [50%],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933
2011 2012 MI Full List,,Narend Singh,Cranes Credit Investment 121 {CC]  Investment - Movable Property,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933
2010Disclosure,Represent Mali Bongwe,N B Gxowa,Basadi Ba Kopane,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/650
2010Disclosure,Not for profit,N B Gxowa,Ke-Ditselane,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/650
2010Disclosure,Resigned - Closed,N B Gxowa,Nyamanyama,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/650
2010Disclosure,Dormant Co.,Ndleleni Moses Duma,Sekaduma,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/615
2011 2012 MI Full List,Dormant Co.,Ndleleni Moses Duma,Sekaduma,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/615
2010Disclosure,[Deregistration process],N F Nyanda,Thanda Vivi Construction,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/876
2010Disclosure,Private Co.,Ngoako Abel Ramatlhodi,Nokokwena Property Investment,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903
2010Disclosure,Private Co.,Ngoako Abel Ramatlhodi,Platinum Mile Investments 577,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903
2010Disclosure,Private Co.,Ngoako Abel Ramatlhodi,Maruapula Brokers,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903
2010Disclosure,Private Co.,Ngoako Abel Ramatlhodi,Afflux Trading 2,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903
2010Disclosure,Private Co.,Ngoako Abel Ramatlhodi,Ambledown risk and Underwriting Managers,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903
2010Disclosure,CC,Ngoako Abel Ramatlhodi,Michmel,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903
Ethics Full Report 2012,Private Co.,Ngoako Abel Ramatlhodi,Nokokwena Property Investment,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903
Ethics Full Report 2012,Private Co.,Ngoako Abel Ramatlhodi,Platinum Mile Investment,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903
Ethics Full Report 2012,Private Co.,Ngoako Abel Ramatlhodi,Maruapula Brokers,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903
Ethics Full Report 2012,Private Co.,Ngoako Abel Ramatlhodi,Afflux Trading 1,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903
Ethics Full Report 2013,RT Company,Ngoako Abel Ramatlhodi,Nonokwena Property Investment,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903
Ethics Full Report 2013,PT Company,Ngoako Abel Ramatlhodi,Platinum Mile Investment,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903
Ethics Full Report 2013,RT Company,Ngoako Abel Ramatlhodi,Maruapulo Brokers,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903
Ethics Full Report 2013,RT Company,Ngoako Abel Ramatlhodi,Afflux Trading 2,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903
2011 2012 MI Full List,Legal Consulting Firm,Ngoako Abel Ramatlhodi,Consulting Services,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903
2011 2012 MI Full List,Private Co.,Ngoako Abel Ramatlhodi,Nokokwena Property Investment,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903
2011 2012 MI Full List,Private Co.,Ngoako Abel Ramatlhodi,Platinum Mile Investment 577,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903
2011 2012 MI Full List,Private Co.,Ngoako Abel Ramatlhodi,Maruapula Brokers,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903
2011 2012 MI Full List,Private Co.,Ngoako Abel Ramatlhodi,Afflux Trading 2,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903
2011 2012 MI Full List,Private Co.,Ngoako Abel Ramatlhodi,Consulting Services,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903
2010Disclosure,,Nhlanhla Musa Nene,Public Investment Corporation Board [Chairperson],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/846
2010Disclosure,,Nhlanhla Musa Nene,Member of 2010 Fifa World Cup Organising Committee,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/846
Ethics Full Report 2012,Public Investment Corporation [PIC],Nhlanhla Musa Nene,Non Executive Chairman,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/846
Ethics Full Report 2013,Public Investment Corporation,Nhlanhla Musa Nene,Non Executive/Chairman,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/846
2011 2012 MI Full List,Public Investment Corporation,Nhlanhla Musa Nene,Non-Executive Chairman,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/846
2010Disclosure,Attorneys,Nicolaas Jacobus Janse Van Rensburg Koornhof,Strauss Daly Inc,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/684
2010Disclosure,Property Co.,Nicolaas Jacobus Janse Van Rensburg Koornhof,Kamp Wisani (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/684
2010Disclosure,Section 21 Co.,Nicolaas Jacobus Janse Van Rensburg Koornhof,Olifants West Conservation Fund [Director],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/684
2010Disclosure,Wine Farm,Nicolaas Jacobus Janse Van Rensburg Koornhof,Gwaing Nature Reserve Estate (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/684
Ethics Full Report 2012,Attorneys,Nicolaas Jacobus Janse Van Rensburg Koornhof,Strauss Daly Inc,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/684
Ethics Full Report 2012,Family Trust [Trustee],Nicolaas Jacobus Janse Van Rensburg Koornhof,Grincourt Trust,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/684
Ethics Full Report 2012,Section 21 Co. - Non profit,Nicolaas Jacobus Janse Van Rensburg Koornhof,Olifant West Conservation Fund (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/684
Ethics Full Report 2012,Property company,Nicolaas Jacobus Janse Van Rensburg Koornhof,Kamp Wisani (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/684
Ethics Full Report 2012,Shareblock [Own a share],Nicolaas Jacobus Janse Van Rensburg Koornhof,Kamp Jejane (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/684
Ethics Full Report 2012,Farming Company,Nicolaas Jacobus Janse Van Rensburg Koornhof,Gwaing Nature Estate (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/684
Ethics Full Report 2013,Trustee,Nicolaas Jacobus Janse Van Rensburg Koornhof,Macias Reslis Charitable Trust,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/684
Ethics Full Report 2013,Family Trust [Trustee],Nicolaas Jacobus Janse Van Rensburg Koornhof,Grincourt Trust,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/684
Ethics Full Report 2013,Non-Profit [Director],Nicolaas Jacobus Janse Van Rensburg Koornhof,Olifants West Conservation Trust (Pty) Ltd Sec. 21,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/684
Ethics Full Report 2013,Property Pty.,Nicolaas Jacobus Janse Van Rensburg Koornhof,KAMP Wisani (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/684
Ethics Full Report 2013,Shareblock [Owns 20% share],Nicolaas Jacobus Janse Van Rensburg Koornhof,KAMP Jejane 43 (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/684
2011 2012 MI Full List,Attorneys,Nicolaas Jacobus Janse Van Rensburg Koornhof,Strauss Daly Inc.,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/684
2011 2012 MI Full List,Trustee - Family Trust,Nicolaas Jacobus Janse Van Rensburg Koornhof,Grincourt Trust,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/684
2011 2012 MI Full List,Non profit company,Nicolaas Jacobus Janse Van Rensburg Koornhof,Olifants West Conservation Fund,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/684
2011 2012 MI Full List,Property co. [Wine farm],Nicolaas Jacobus Janse Van Rensburg Koornhof,Gwaing Nature Estate,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/684
2011 2012 MI Full List,Property co. [Shareblock],Nicolaas Jacobus Janse Van Rensburg Koornhof,Kamp Jejane 43 (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/684
2011 2012 MI Full List,Property co. [Game farm],Nicolaas Jacobus Janse Van Rensburg Koornhof,Kamp Wisani (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/684
Ethics Full Report 2012,Non profit Trust to support school projects,Nicolaas Jacobus Van den Berg,High School Florida Trust,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/992
Ethics Full Report 2013,NGO,Nicolaas Jacobus Van den Berg,High School Florida Trust,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/992
2011 2012 MI Full List,NGO,Nicolaas Jacobus Van den Berg,High School Florida,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/992
2010Disclosure,-,Nkosinathi Benson Fihla,Goven Mbeki Foundation [Sleeping Director],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/626
Ethics Full Report 2012,,Nkosinathi Benson Fihla,Goven Mbeki Foundation [Sleeping Director],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/626
2011 2012 MI Full List,Trust,Nkosinathi Benson Fihla,Govan Mbeki Foundatin Trust,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/626
2010Disclosure,Section 21,Mavis Nontsikelelo Magazi,Dinoai,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/722
2010Disclosure,CC - dormant,Mavis Nontsikelelo Magazi,Gantsi Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/722
2010Disclosure,Section 21 - dormant,Mavis Nontsikelelo Magazi,Tripple MP Community Development,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/722
2010Disclosure,Section 21 - dormant,Mavis Nontsikelelo Magazi,Capstone CC Member,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/722
2010Disclosure,Public Sector,NomaIndiya Cathleen Mfeketo,Incentric,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/781
2010Disclosure,CC,NomaIndiya Cathleen Mfeketo,World Auctions,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/781
2010Disclosure,CC,NomaIndiya Cathleen Mfeketo,Solo Corp. 141,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/781
Ethics Full Report 2012,Public Sector,NomaIndiya Cathleen Mfeketo,Incentric,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/781
Ethics Full Report 2012,CC,NomaIndiya Cathleen Mfeketo,World Auctions,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/781
Ethics Full Report 2012,CC,NomaIndiya Cathleen Mfeketo,Solo Corp 141,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/781
Ethics Full Report 2013,Public Sector,NomaIndiya Cathleen Mfeketo,Incentric,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/781
